Date,Brand,Region,Sales Volume,Revenue ($),Average Price per Unit ($)
2021-07-08,Rolex,Australia,60,480000,8000
2021-03-13,Gucci,Middle East,21,25200,1200
2023-12-02,Gucci,Asia,58,69600,1200
2022-06-21,Louis Vuitton,Asia,86,215000,2500
2021-12-20,Chanel,Middle East,97,291000,3000
2023-11-23,Dior,North America,96,144000,1500
2022-03-02,Chanel,Asia,74,222000,3000
2021-09-16,Louis Vuitton,North America,28,70000,2500
2021-06-10,Louis Vuitton,North America,70,175000,2500
2023-11-14,Gucci,Asia,16,19200,1200
2022-05-13,Gucci,Asia,19,22800,1200
2021-04-27,Rolex,Europe,42,336000,8000
2025-02-17,Chanel,Australia,7,21000,3000
2023-05-29,Louis Vuitton,Asia,49,122500,2500
2024-06-25,Dior,Australia,28,42000,1500
2022-01-20,Louis Vuitton,Middle East,72,180000,2500
2021-03-16,Gucci,Asia,58,69600,1200
2022-10-20,Rolex,Europe,73,584000,8000
2022-09-08,Dior,Middle East,31,46500,1500
2022-05-11,Chanel,Europe,31,93000,3000
2022-05-25,Dior,North America,18,27000,1500
2024-08-14,Dior,Europe,59,88500,1500
2022-11-02,Chanel,Asia,2,6000,3000
2024-10-15,Louis Vuitton,Australia,52,130000,2500
2024-03-11,Dior,Europe,76,114000,1500
2024-06-03,Gucci,Australia,16,19200,1200
2022-05-27,Dior,Middle East,46,69000,1500
2023-02-07,Chanel,Asia,16,48000,3000
2022-09-28,Gucci,Australia,99,118800,1200
2021-09-20,Gucci,Asia,28,33600,1200
2022-10-24,Louis Vuitton,Asia,41,102500,2500
2024-06-15,Chanel,North America,77,231000,3000
2023-05-19,Rolex,Europe,60,480000,8000
2025-01-30,Chanel,Middle East,60,180000,3000
2021-04-09,Rolex,Australia,40,320000,8000
2021-03-23,Gucci,Europe,74,88800,1200
2024-04-11,Chanel,Middle East,16,48000,3000
2024-07-21,Rolex,Australia,98,784000,8000
2021-12-24,Louis Vuitton,Australia,14,35000,2500
2021-12-08,Chanel,North America,56,168000,3000
2024-12-18,Louis Vuitton,Australia,11,27500,2500
2023-03-08,Dior,Europe,14,21000,1500
2022-10-16,Dior,Europe,71,106500,1500
2024-04-23,Chanel,Middle East,58,174000,3000
2022-05-02,Louis Vuitton,Europe,29,72500,2500
2021-07-01,Rolex,Europe,16,128000,8000
2022-06-01,Rolex,Middle East,31,248000,8000
2021-06-03,Dior,Australia,85,127500,1500
2022-02-27,Rolex,Australia,69,552000,8000
2023-04-30,Dior,Europe,51,76500,1500
2022-12-22,Dior,North America,75,112500,1500
2023-02-24,Chanel,Europe,54,162000,3000
2023-09-14,Chanel,North America,28,84000,3000
2021-04-04,Rolex,Europe,12,96000,8000
2021-05-03,Dior,North America,6,9000,1500
2022-06-19,Chanel,Australia,26,78000,3000
2022-08-20,Chanel,Middle East,9,27000,3000
2024-01-16,Dior,Australia,84,126000,1500
2022-11-18,Rolex,Middle East,64,512000,8000
2021-04-23,Rolex,Middle East,73,584000,8000
2023-04-10,Gucci,Middle East,39,46800,1200
2021-11-21,Rolex,Australia,49,392000,8000
2023-06-14,Gucci,Middle East,22,26400,1200
2022-12-29,Dior,North America,57,85500,1500
2023-11-03,Rolex,North America,9,72000,8000
2021-07-03,Louis Vuitton,North America,92,230000,2500
2021-11-28,Chanel,Asia,9,27000,3000
2022-01-29,Dior,Asia,90,135000,1500
2023-08-15,Louis Vuitton,Asia,36,90000,2500
2023-02-07,Louis Vuitton,Australia,18,45000,2500
2023-08-27,Rolex,Asia,44,352000,8000
2022-04-20,Chanel,North America,24,72000,3000
2024-01-13,Dior,Asia,71,106500,1500
2022-07-04,Gucci,Asia,24,28800,1200
2024-03-28,Louis Vuitton,Middle East,41,102500,2500
2022-03-30,Gucci,Middle East,40,48000,1200
2023-05-17,Rolex,Asia,17,136000,8000
2021-08-16,Dior,North America,31,46500,1500
2024-04-02,Rolex,Australia,21,168000,8000
2021-09-27,Chanel,Asia,99,297000,3000
2025-01-26,Rolex,Middle East,57,456000,8000
2024-12-30,Gucci,Asia,31,37200,1200
2025-01-14,Gucci,Middle East,51,61200,1200
2024-02-02,Louis Vuitton,Australia,21,52500,2500
2025-01-28,Gucci,Asia,43,51600,1200
2024-12-24,Louis Vuitton,Europe,97,242500,2500
2025-01-06,Dior,Middle East,62,93000,1500
2022-06-23,Chanel,Asia,57,171000,3000
2022-04-26,Gucci,Europe,85,102000,1200
2025-02-21,Chanel,Asia,92,276000,3000
2021-10-23,Rolex,Middle East,23,184000,8000
2023-05-17,Chanel,Australia,17,51000,3000
2022-01-19,Louis Vuitton,Asia,61,152500,2500
2022-02-13,Louis Vuitton,Asia,75,187500,2500
2021-08-21,Dior,Middle East,78,117000,1500
2022-10-02,Gucci,Europe,69,82800,1200
2022-08-16,Chanel,Australia,72,216000,3000
2023-10-09,Dior,Asia,51,76500,1500
2021-08-24,Louis Vuitton,Middle East,4,10000,2500
2024-11-27,Rolex,Middle East,73,584000,8000
2021-09-18,Louis Vuitton,Middle East,74,185000,2500
2021-12-26,Dior,Middle East,63,94500,1500
2024-07-11,Chanel,Middle East,41,123000,3000
2024-05-31,Chanel,Asia,52,156000,3000
2023-08-02,Rolex,Australia,63,504000,8000
2023-05-30,Louis Vuitton,Middle East,93,232500,2500
2023-02-12,Louis Vuitton,North America,98,245000,2500
2023-03-21,Chanel,Europe,9,27000,3000
2024-10-22,Rolex,Asia,21,168000,8000
2024-11-02,Rolex,Europe,6,48000,8000
2022-02-19,Gucci,North America,49,58800,1200
2021-08-03,Rolex,North America,97,776000,8000
2025-01-22,Rolex,Middle East,76,608000,8000
2022-04-19,Rolex,Australia,19,152000,8000
2024-12-17,Louis Vuitton,Middle East,86,215000,2500
2022-06-11,Dior,Europe,66,99000,1500
2021-03-04,Louis Vuitton,North America,42,105000,2500
2022-05-25,Louis Vuitton,Middle East,38,95000,2500
2021-10-11,Rolex,North America,41,328000,8000
2021-06-05,Gucci,Middle East,61,73200,1200
2023-03-30,Dior,Asia,91,136500,1500
2024-07-04,Rolex,Middle East,22,176000,8000
2023-11-25,Rolex,Middle East,36,288000,8000
2023-05-29,Rolex,Asia,27,216000,8000
2021-12-03,Louis Vuitton,North America,87,217500,2500
2024-02-25,Louis Vuitton,Middle East,15,37500,2500
2024-12-12,Louis Vuitton,North America,64,160000,2500
2023-09-18,Gucci,North America,58,69600,1200
2021-09-19,Louis Vuitton,Europe,49,122500,2500
2022-06-07,Louis Vuitton,Middle East,25,62500,2500
2022-05-14,Dior,Middle East,38,57000,1500
2024-04-23,Rolex,North America,19,152000,8000
2022-10-26,Rolex,Middle East,99,792000,8000
2023-10-16,Dior,Middle East,86,129000,1500
2022-12-05,Gucci,Asia,64,76800,1200
2024-06-01,Gucci,Europe,62,74400,1200
2022-08-03,Gucci,Australia,6,7200,1200
2023-04-27,Gucci,Australia,16,19200,1200
2022-10-29,Chanel,Europe,87,261000,3000
2023-05-02,Gucci,Europe,25,30000,1200
2024-12-10,Dior,North America,15,22500,1500
2021-06-13,Chanel,North America,28,84000,3000
2022-12-20,Gucci,North America,49,58800,1200
2022-09-09,Louis Vuitton,Europe,58,145000,2500
2022-03-15,Chanel,North America,46,138000,3000
2024-10-11,Rolex,North America,32,256000,8000
2024-06-10,Gucci,North America,16,19200,1200
2023-09-26,Rolex,Asia,74,592000,8000
2021-11-22,Dior,North America,90,135000,1500
2024-09-10,Louis Vuitton,Europe,29,72500,2500
2024-05-20,Louis Vuitton,North America,5,12500,2500
2022-01-10,Gucci,Australia,27,32400,1200
2023-08-24,Louis Vuitton,Middle East,89,222500,2500
2025-02-20,Louis Vuitton,North America,74,185000,2500
2023-09-12,Dior,Europe,46,69000,1500
2023-11-10,Louis Vuitton,Middle East,76,190000,2500
2024-10-14,Gucci,Middle East,47,56400,1200
2024-11-06,Chanel,Asia,89,267000,3000
2021-11-19,Dior,Europe,11,16500,1500
2021-03-13,Louis Vuitton,Australia,91,227500,2500
2024-08-25,Louis Vuitton,Europe,51,127500,2500
2023-09-07,Gucci,Middle East,62,74400,1200
2022-09-20,Rolex,Australia,32,256000,8000
2023-06-22,Chanel,Middle East,18,54000,3000
2024-02-15,Gucci,Asia,12,14400,1200
2023-05-31,Chanel,Australia,89,267000,3000
2021-12-02,Rolex,Europe,79,632000,8000
2021-11-28,Dior,Middle East,19,28500,1500
2024-11-29,Rolex,Asia,78,624000,8000
2023-10-07,Rolex,Asia,85,680000,8000
2023-12-15,Chanel,Australia,49,147000,3000
2024-02-24,Gucci,Middle East,38,45600,1200
2024-04-02,Rolex,Asia,16,128000,8000
2024-01-25,Dior,Asia,9,13500,1500
2024-01-14,Louis Vuitton,Europe,33,82500,2500
2023-01-06,Dior,Europe,41,61500,1500
2021-10-07,Chanel,Australia,61,183000,3000
2022-02-13,Dior,Middle East,97,145500,1500
2021-07-24,Rolex,North America,33,264000,8000
2024-05-04,Gucci,Asia,49,58800,1200
2022-07-26,Chanel,Europe,89,267000,3000
2022-05-27,Chanel,Europe,19,57000,3000
2024-04-23,Rolex,Europe,21,168000,8000
2024-02-25,Rolex,North America,74,592000,8000
2023-03-10,Rolex,Middle East,9,72000,8000
2021-03-18,Chanel,Asia,63,189000,3000
2022-10-25,Chanel,Middle East,28,84000,3000
2023-12-17,Dior,Middle East,63,94500,1500
2024-02-14,Rolex,North America,61,488000,8000
2023-02-07,Dior,Australia,57,85500,1500
2024-05-01,Dior,North America,61,91500,1500
2024-04-30,Dior,Europe,26,39000,1500
2021-05-11,Gucci,Australia,14,16800,1200
2021-03-03,Gucci,North America,48,57600,1200
2022-05-27,Chanel,Asia,28,84000,3000
2024-10-07,Rolex,Europe,92,736000,8000
2023-04-26,Louis Vuitton,Middle East,52,130000,2500
2022-03-31,Gucci,Middle East,73,87600,1200
2024-09-23,Louis Vuitton,Australia,85,212500,2500
2022-03-03,Chanel,Middle East,21,63000,3000
2023-05-31,Dior,Europe,41,61500,1500
2024-08-11,Chanel,Asia,49,147000,3000
2023-08-26,Gucci,Australia,87,104400,1200
2025-01-07,Dior,Australia,15,22500,1500
2023-07-17,Gucci,Middle East,23,27600,1200
2021-06-05,Rolex,North America,74,592000,8000
2023-05-25,Louis Vuitton,Europe,60,150000,2500
2021-11-18,Chanel,Europe,85,255000,3000
2021-11-26,Louis Vuitton,Europe,15,37500,2500
2024-06-30,Dior,Asia,54,81000,1500
2023-04-12,Rolex,Middle East,76,608000,8000
2021-03-21,Chanel,Asia,39,117000,3000
2022-10-17,Rolex,North America,80,640000,8000
2024-08-11,Rolex,North America,98,784000,8000
2023-11-15,Chanel,North America,41,123000,3000
2022-06-03,Gucci,Asia,36,43200,1200
2024-09-22,Louis Vuitton,Australia,24,60000,2500
2022-04-18,Gucci,Middle East,62,74400,1200
2023-05-20,Gucci,Europe,87,104400,1200
2025-02-14,Louis Vuitton,Europe,96,240000,2500
2022-09-10,Gucci,Australia,74,88800,1200
2024-08-22,Louis Vuitton,Asia,95,237500,2500
2024-09-10,Chanel,Australia,14,42000,3000
2023-10-24,Dior,Asia,7,10500,1500
2022-12-31,Rolex,Middle East,38,304000,8000
2023-01-02,Rolex,Australia,41,328000,8000
2023-12-10,Dior,Middle East,64,96000,1500
2022-09-02,Rolex,Europe,44,352000,8000
2024-03-05,Gucci,Middle East,97,116400,1200
2022-11-03,Gucci,Australia,44,52800,1200
2021-04-20,Louis Vuitton,Middle East,45,112500,2500
2024-03-08,Louis Vuitton,Europe,68,170000,2500
2021-10-26,Gucci,Europe,69,82800,1200
2022-10-09,Dior,Middle East,61,91500,1500
2023-10-23,Louis Vuitton,Australia,29,72500,2500
2024-12-09,Louis Vuitton,North America,13,32500,2500
2024-09-17,Louis Vuitton,Australia,95,237500,2500
2023-05-31,Dior,Middle East,92,138000,1500
2024-03-10,Chanel,Middle East,4,12000,3000
2024-05-23,Dior,Asia,76,114000,1500
2023-08-26,Dior,North America,31,46500,1500
2022-10-28,Louis Vuitton,Europe,73,182500,2500
2021-03-19,Dior,Middle East,37,55500,1500
2022-06-07,Dior,Asia,66,99000,1500
2023-12-12,Gucci,Australia,86,103200,1200
2022-01-13,Gucci,North America,74,88800,1200
2024-07-01,Chanel,Middle East,34,102000,3000
2022-12-01,Dior,Asia,68,102000,1500
2022-04-30,Dior,Middle East,93,139500,1500
2023-12-25,Dior,Middle East,38,57000,1500
2022-07-06,Louis Vuitton,North America,5,12500,2500
2022-10-31,Gucci,Australia,47,56400,1200
2021-04-02,Dior,Asia,90,135000,1500
2024-12-17,Chanel,Australia,40,120000,3000
2023-03-31,Chanel,Australia,81,243000,3000
2024-02-06,Dior,North America,20,30000,1500
2022-01-06,Gucci,Asia,9,10800,1200
2024-05-21,Louis Vuitton,Asia,86,215000,2500
2022-02-21,Chanel,Australia,37,111000,3000
2021-10-02,Chanel,Asia,15,45000,3000
2021-03-16,Louis Vuitton,North America,13,32500,2500
2024-07-10,Gucci,Middle East,11,13200,1200
2022-04-16,Gucci,Europe,16,19200,1200
2024-10-22,Chanel,North America,46,138000,3000
2023-09-03,Louis Vuitton,Australia,41,102500,2500
2021-03-23,Louis Vuitton,Asia,81,202500,2500
2022-07-26,Chanel,Australia,38,114000,3000
2021-12-13,Gucci,Australia,69,82800,1200
2023-11-26,Louis Vuitton,Australia,31,77500,2500
2022-07-16,Gucci,Asia,92,110400,1200
2021-06-29,Rolex,Middle East,86,688000,8000
2025-01-07,Louis Vuitton,Middle East,94,235000,2500
2021-04-19,Chanel,Middle East,8,24000,3000
2023-01-31,Rolex,Middle East,53,424000,8000
2021-07-22,Rolex,Australia,83,664000,8000
2022-08-04,Dior,North America,61,91500,1500
2024-06-09,Gucci,North America,74,88800,1200
2024-01-05,Chanel,Europe,5,15000,3000
2021-04-21,Gucci,North America,56,67200,1200
2021-12-30,Dior,Europe,60,90000,1500
2024-10-03,Gucci,Middle East,34,40800,1200
2024-11-26,Gucci,Australia,80,96000,1200
2022-10-15,Dior,North America,71,106500,1500
2021-08-20,Rolex,Middle East,52,416000,8000
2023-09-26,Dior,Australia,11,16500,1500
2023-10-28,Gucci,Europe,15,18000,1200
2022-04-10,Gucci,Middle East,7,8400,1200
2024-09-26,Louis Vuitton,Europe,17,42500,2500
2022-12-15,Dior,Asia,32,48000,1500
2022-09-10,Gucci,Australia,22,26400,1200
2024-04-04,Chanel,Australia,72,216000,3000
2021-12-30,Gucci,Asia,27,32400,1200
2024-09-15,Dior,Middle East,65,97500,1500
2022-01-17,Dior,Europe,55,82500,1500
2024-03-28,Gucci,Australia,62,74400,1200
2022-04-18,Dior,Asia,66,99000,1500
2021-05-22,Louis Vuitton,Middle East,23,57500,2500
2022-02-19,Gucci,Europe,3,3600,1200
2024-03-27,Dior,Middle East,58,87000,1500
2022-05-06,Louis Vuitton,Middle East,84,210000,2500
2022-12-11,Dior,Asia,57,85500,1500
2022-09-20,Rolex,Australia,73,584000,8000
2023-01-03,Rolex,Australia,1,8000,8000
2022-10-18,Chanel,Middle East,55,165000,3000
2022-12-16,Dior,Asia,21,31500,1500
2022-08-16,Chanel,North America,82,246000,3000
2023-10-15,Louis Vuitton,North America,69,172500,2500
2024-02-09,Gucci,Middle East,92,110400,1200
2023-03-25,Chanel,Australia,26,78000,3000
2021-05-10,Gucci,Middle East,52,62400,1200
2021-09-23,Chanel,Middle East,15,45000,3000
2023-02-14,Chanel,Europe,37,111000,3000
2024-04-19,Gucci,Middle East,30,36000,1200
2022-12-10,Louis Vuitton,Middle East,24,60000,2500
2025-01-29,Louis Vuitton,Asia,62,155000,2500
2023-08-09,Rolex,Europe,23,184000,8000
2021-09-16,Louis Vuitton,North America,10,25000,2500
2025-02-16,Gucci,North America,51,61200,1200
2024-05-08,Rolex,Middle East,63,504000,8000
2021-05-09,Louis Vuitton,Australia,18,45000,2500
2022-11-22,Rolex,North America,92,736000,8000
2022-09-28,Gucci,Asia,82,98400,1200
2022-06-24,Dior,Europe,83,124500,1500
2022-07-30,Louis Vuitton,Europe,84,210000,2500
2023-03-31,Chanel,Europe,36,108000,3000
2022-01-19,Gucci,Middle East,95,114000,1200
2023-10-31,Chanel,Middle East,53,159000,3000
2024-11-18,Louis Vuitton,Middle East,67,167500,2500
2022-02-24,Gucci,Australia,83,99600,1200
2022-04-02,Chanel,North America,67,201000,3000
2023-03-25,Chanel,North America,59,177000,3000
2022-02-15,Rolex,Middle East,79,632000,8000
2021-12-25,Chanel,Asia,92,276000,3000
2023-07-13,Dior,Europe,98,147000,1500
2021-08-13,Dior,Middle East,42,63000,1500
2023-12-01,Louis Vuitton,Europe,54,135000,2500
2024-05-04,Dior,Asia,5,7500,1500
2023-07-19,Louis Vuitton,Europe,88,220000,2500
2021-08-13,Gucci,North America,65,78000,1200
2022-08-02,Gucci,Europe,24,28800,1200
2023-04-30,Gucci,Europe,59,70800,1200
2022-08-30,Chanel,North America,28,84000,3000
2022-09-21,Dior,Asia,18,27000,1500
2021-06-09,Chanel,Middle East,26,78000,3000
2022-11-03,Louis Vuitton,Australia,91,227500,2500
2024-06-03,Dior,Middle East,57,85500,1500
2021-11-30,Gucci,Australia,41,49200,1200
2023-06-27,Dior,Australia,8,12000,1500
2024-12-12,Dior,North America,43,64500,1500
2021-06-05,Rolex,Australia,64,512000,8000
2022-06-23,Louis Vuitton,Middle East,54,135000,2500
2024-08-12,Rolex,North America,1,8000,8000
2022-08-01,Dior,Asia,20,30000,1500
2023-11-16,Rolex,Europe,39,312000,8000
2022-05-31,Chanel,Asia,59,177000,3000
2021-08-16,Chanel,North America,25,75000,3000
2023-02-08,Rolex,Europe,15,120000,8000
2024-02-08,Chanel,Australia,47,141000,3000
2023-01-14,Dior,Europe,35,52500,1500
2024-10-07,Louis Vuitton,Asia,57,142500,2500
2021-10-30,Dior,North America,3,4500,1500
2023-03-01,Chanel,Middle East,61,183000,3000
2024-01-13,Louis Vuitton,Asia,46,115000,2500
2021-10-24,Louis Vuitton,Europe,56,140000,2500
2021-08-09,Gucci,Australia,97,116400,1200
2023-01-09,Rolex,Australia,60,480000,8000
2021-12-26,Rolex,Australia,80,640000,8000
2021-07-06,Chanel,Asia,25,75000,3000
2022-05-13,Rolex,Australia,61,488000,8000
2023-11-09,Louis Vuitton,Asia,26,65000,2500
2023-09-22,Dior,Middle East,62,93000,1500
2022-12-06,Gucci,Asia,54,64800,1200
2022-10-17,Dior,Europe,78,117000,1500
2022-08-18,Louis Vuitton,Australia,68,170000,2500
2024-08-13,Rolex,Europe,85,680000,8000
2021-09-30,Dior,Asia,10,15000,1500
2024-04-26,Louis Vuitton,North America,62,155000,2500
2021-10-20,Louis Vuitton,Australia,58,145000,2500
2023-04-12,Rolex,North America,76,608000,8000
2024-06-13,Dior,Europe,98,147000,1500
2022-10-13,Dior,Australia,39,58500,1500
2024-01-09,Rolex,North America,6,48000,8000
2025-01-24,Dior,Australia,31,46500,1500
2021-11-27,Dior,Australia,16,24000,1500
2023-10-16,Gucci,Asia,86,103200,1200
2022-06-27,Louis Vuitton,Europe,61,152500,2500
2021-05-15,Gucci,Australia,80,96000,1200
2023-11-01,Louis Vuitton,Australia,46,115000,2500
2024-04-02,Gucci,Australia,80,96000,1200
2024-02-18,Louis Vuitton,Europe,55,137500,2500
2023-10-16,Dior,North America,19,28500,1500
2023-02-03,Dior,Australia,61,91500,1500
2022-07-16,Chanel,Australia,78,234000,3000
2023-01-16,Louis Vuitton,Europe,59,147500,2500
2022-05-07,Chanel,Asia,3,9000,3000
2023-08-15,Rolex,Australia,45,360000,8000
2024-02-20,Louis Vuitton,North America,93,232500,2500
2023-01-29,Dior,Australia,91,136500,1500
2022-03-13,Rolex,Asia,40,320000,8000
2025-01-29,Rolex,North America,23,184000,8000
2022-07-25,Rolex,North America,84,672000,8000
2021-12-29,Louis Vuitton,Australia,44,110000,2500
2022-11-24,Dior,Australia,88,132000,1500
2023-06-21,Louis Vuitton,North America,1,2500,2500
2024-11-29,Gucci,Europe,70,84000,1200
2022-09-25,Louis Vuitton,Europe,15,37500,2500
2024-08-22,Rolex,Middle East,68,544000,8000
2022-05-05,Chanel,Europe,68,204000,3000
2022-10-26,Rolex,Middle East,31,248000,8000
2023-11-07,Louis Vuitton,Australia,32,80000,2500
2022-06-28,Gucci,North America,1,1200,1200
2022-08-15,Chanel,Middle East,71,213000,3000
2022-04-25,Louis Vuitton,Australia,59,147500,2500
2021-04-26,Dior,Australia,4,6000,1500
2022-03-13,Chanel,Europe,57,171000,3000
2024-02-20,Rolex,North America,73,584000,8000
2022-04-05,Dior,North America,42,63000,1500
2024-04-18,Gucci,Australia,41,49200,1200
2022-09-07,Chanel,North America,21,63000,3000
2024-06-12,Chanel,Asia,12,36000,3000
2024-12-17,Louis Vuitton,North America,91,227500,2500
2022-04-02,Louis Vuitton,Europe,19,47500,2500
2022-12-06,Gucci,North America,74,88800,1200
2021-11-07,Dior,Europe,26,39000,1500
2024-08-13,Rolex,Europe,99,792000,8000
2022-03-24,Gucci,Asia,62,74400,1200
2022-09-21,Louis Vuitton,North America,25,62500,2500
2021-10-10,Chanel,Middle East,85,255000,3000
2024-09-11,Gucci,North America,51,61200,1200
2021-05-10,Gucci,Middle East,16,19200,1200
2021-08-02,Chanel,Australia,16,48000,3000
2024-07-05,Dior,Middle East,92,138000,1500
2022-07-20,Louis Vuitton,Australia,6,15000,2500
2023-08-17,Chanel,North America,92,276000,3000
2021-04-09,Dior,Asia,49,73500,1500
2023-01-04,Gucci,Australia,4,4800,1200
2021-07-12,Rolex,North America,1,8000,8000
2024-03-11,Louis Vuitton,Australia,25,62500,2500
2022-01-29,Louis Vuitton,North America,10,25000,2500
2022-08-03,Louis Vuitton,Australia,84,210000,2500
2022-01-20,Louis Vuitton,Europe,60,150000,2500
2024-12-29,Chanel,North America,63,189000,3000
2022-10-24,Gucci,Australia,53,63600,1200
2024-04-28,Dior,Europe,55,82500,1500
2024-08-22,Louis Vuitton,Asia,58,145000,2500
2023-07-26,Louis Vuitton,North America,85,212500,2500
2021-04-08,Gucci,North America,42,50400,1200
2022-07-20,Rolex,Asia,68,544000,8000
2021-04-17,Rolex,Australia,7,56000,8000
2024-03-29,Louis Vuitton,Europe,84,210000,2500
2024-11-22,Dior,North America,7,10500,1500
2022-08-15,Louis Vuitton,Europe,33,82500,2500
2022-05-28,Rolex,North America,79,632000,8000
2024-06-01,Rolex,Europe,42,336000,8000
2022-12-29,Chanel,North America,37,111000,3000
2024-10-28,Rolex,Australia,5,40000,8000
2024-09-03,Gucci,Europe,52,62400,1200
2022-07-16,Dior,Europe,70,105000,1500
2022-01-18,Louis Vuitton,Asia,22,55000,2500
2024-12-26,Chanel,Australia,21,63000,3000
2025-02-02,Gucci,Australia,6,7200,1200
2024-11-27,Dior,Europe,36,54000,1500
2024-08-16,Chanel,Middle East,86,258000,3000
2023-09-01,Gucci,Australia,58,69600,1200
2024-09-15,Rolex,Australia,42,336000,8000
2024-04-29,Gucci,Europe,47,56400,1200
2023-04-03,Chanel,Middle East,73,219000,3000
2023-10-23,Rolex,Asia,21,168000,8000
2022-11-30,Louis Vuitton,North America,75,187500,2500
2025-01-13,Rolex,Europe,39,312000,8000
2021-09-13,Chanel,Middle East,25,75000,3000
2022-04-16,Louis Vuitton,Australia,53,132500,2500
2023-12-08,Dior,Australia,66,99000,1500
2023-01-29,Chanel,Australia,97,291000,3000
2022-08-12,Dior,Europe,14,21000,1500
2021-06-15,Rolex,Middle East,90,720000,8000
2022-09-02,Gucci,Europe,75,90000,1200
2022-10-02,Chanel,Middle East,18,54000,3000
2021-04-06,Gucci,Australia,83,99600,1200
2024-01-26,Chanel,Middle East,79,237000,3000
2022-09-18,Louis Vuitton,Europe,65,162500,2500
2022-11-28,Rolex,Middle East,10,80000,8000
2022-05-29,Louis Vuitton,Europe,5,12500,2500
2024-04-30,Dior,Middle East,38,57000,1500
2021-10-01,Chanel,Middle East,17,51000,3000
2024-12-18,Rolex,Europe,51,408000,8000
2022-08-27,Gucci,Asia,30,36000,1200
2022-05-27,Rolex,Australia,35,280000,8000
